"x"
914257208
917688914
917688914
917688914
917688914
917766281
915671052
917661056
895636488
916612343
918033199
906968033
918135991
902144301
901986969
913257952
917765042
919230565
918238829
916981958
901305754
916140026
915502504
920231401
917924715
919078288
917579401.953021
917059889.946496
916723490.775364
917926184
916613947
921962522
918834217.666667
918834217.666667
918834217.666667
919287820
918028288
920546987
919410215
895860536
922482199
916931180
921908987
915459368
918973706
921647442
918396410.840466
918818762
918086225
913836953
915201754
916485923.5
916485923.5
919392769
916821371
918973476
901876564
919077231
917711879
899888913
908780873.338682
918867286
911268116
919287498
908323535.499922
903355450
919116563
915723572
920335017
905971113
912900343
919656293
902775569
917031177
913154346.333333
913154346.333333
913154346.333333
917235893
885102027
907911753
918084021
918760407
920053180
920386985
918710689
918710827
918030124
918924677
915564966.259194
916246579
919231392
921594690
918764082
918973201
920283692
919757610
918868205
897554925
916407714
916062845.208328
915571234.616291
919081275
919445658
920498654
909063054
911737926
915965313.4
918710229
918658995
915458132
885625429
918659133
911422383.6
918920680
919405894
911004605
924165507
917979439
918295225
915935440
916143645
903453714
919444463
913744315.5
913744315.5
920860916
907385922
918026819
915424552.333333
915424552.333333
915424552.333333
921435514
908933544.477789
903714773
919654960
871262849.25
871262849.25
916772747
915487136.329891
920858798
901199634
920598357
914262433.444518
918186584
917661974
916721464
911893525
918501570
917874122
913416015
889242100.81013
868903762
903139863
921963859
914775866.604738
918505841
918032051
919602071
892337462
915040441
913363220
914359140
918030491
916297267
917978704
920074115
915033292.576697
919130257
900831911
918238737
915830079
913507746
913507746
916773709
917138557
914146865
917769402
916399100
916445526.6
910951903
903139592
917714908
906232532
909509733.75
909509733.75
918238003
921123014
885839086
919919266
911279842.25
911279842.25
920754631
906135157.05419
894564555
918335468
891503487.25
891503487.25
923061683
918396804
891079350
889874556
918089989
908100476.4
914831457
916090162
919182870
916090758
914464135
916131876.4
919020713
920230619
919340432
919234701
919456616.25
919456616.25
917611793
900832452
908771739.792011
920818570
894912199.5
894912199.5
916975493
916929850
916952671.5
916952671.5
916952671.5
916952671.5
902926626
905969618
903232482
912945547.472553
918760867
890102148.8
918607393
877866861
898368880
903561372
922226880
904126277.2
922591023
916981545
919786284
919786284
919786284
919786284
918710551
918977244
918187594
917976547
919653258
918701038.8
919868401
919447773
916034894
918450356
918450356
918450356
914411843
902456483
904712322
907193549.333333
907193549.333333
907193549.333333
919026870
917870037
900884430
904924707
919235207
912388250.2
903343571
911465422.573711
917008735
913685831.046295
909840104.583964
